Test ID,Phase,E Link,Bit Errors
129,7,3,557649197
129,7,4,189340487
129,7,5,0
129,7,6,0
129,7,7,613044616
129,7,8,577725235
129,7,9,570796238
129,7,10,581108643
129,7,11,584313267
129,7,12,563383919
129,7,13,531105024
129,7,14,0
129,7,15,0
129,7,16,0
129,7,17,0
129,7,18,0
129,7,19,0
129,7,20,57
129,8,0,0
129,8,1,543709971
129,8,2,544372959
129,8,3,23802
129,8,4,157660188
129,8,5,0
129,8,6,96
129,8,7,611001236
129,8,8,581306948
129,8,9,571666564
129,8,10,581779341
129,8,11,585380232
129,8,12,566081810
129,8,13,527315109
129,8,14,0
129,8,15,0
129,8,16,0
129,8,17,434326624
129,8,18,0
129,8,19,0
129,8,20,565993458
129,9,0,0
129,9,1,34849905
129,9,2,19133094
129,9,3,0
129,9,4,0
129,9,5,0
129,9,6,176560505
129,9,7,614721146
129,9,8,581748605
129,9,9,574484561
129,9,10,586509419
129,9,11,590480253
129,9,12,568917558
129,9,13,550571945
129,9,14,0
129,9,15,0
129,9,16,0
129,9,17,318792830
129,9,18,2561268
129,9,19,0
129,9,20,73206551
129,10,0,241141070
129,10,1,0
129,10,2,0
129,10,3,0
129,10,4,0
129,10,5,0
129,10,6,106280104
129,10,7,615143395
129,10,8,581934948
129,10,9,573151341
129,10,10,588900251
129,10,11,639230123
129,10,12,571025992
129,10,13,587778730
129,10,14,0
129,10,15,0
129,10,16,0
129,10,17,0
129,10,18,562206466
129,10,19,0
129,10,20,0
129,11,0,401568711
129,11,1,0
129,11,2,0
129,11,3,0
129,11,4,0
129,11,5,0
129,11,6,6
129,11,7,612421274
129,11,8,583066146
129,11,9,576617912
129,11,10,590947200
129,11,11,608390662
129,11,12,577147374
129,11,13,540996422
129,11,14,0
129,11,15,0
129,11,16,0
129,11,17,0
129,11,18,165889220
129,11,19,0
129,11,20,0
129,12,0,0
129,12,1,0
129,12,2,0
129,12,3,0
129,12,4,0
129,12,5,363392418
129,12,6,0
129,12,7,618726740
129,12,8,585480158
129,12,9,584089335
129,12,10,600781460
129,12,11,600126572
129,12,12,581142490
129,12,13,551623137
129,12,14,0
129,12,15,0
129,12,16,0
129,12,17,0
129,12,18,0
129,12,19,0
129,12,20,0
129,13,0,0
129,13,1,0
129,13,2,0
129,13,3,0
129,13,4,0
129,13,5,293822049
129,13,6,0
129,13,7,622235827
129,13,8,619342371
129,13,9,587888144
129,13,10,601966230
129,13,11,596480823
129,13,12,582942104
129,13,13,545327395
129,13,14,0
129,13,15,0
129,13,16,0
129,13,17,0
129,13,18,0
129,13,19,0
129,13,20,0
129,14,0,0
129,14,1,0
129,14,2,0
129,14,3,204947552
129,14,4,0
129,14,5,0
129,14,6,0
129,14,7,635795294
129,14,8,596728191
129,14,9,608437641
129,14,10,613835008
129,14,11,596434129
129,14,12,579468004
129,14,13,544330970
129,14,14,455065228
129,14,15,126518971
129,14,16,806730
129,14,17,0
129,14,18,0
129,14,19,109542
129,14,20,0
129,15,0,1279786720
129,15,1,1279786720
129,15,2,1279786720
129,15,3,1279786720
129,15,4,1279786720
129,15,5,1279786720
129,15,6,1279786720
129,15,7,1279106179
129,15,8,1279324311
129,15,9,1279303879
129,15,10,1279406150
129,15,11,1279386000
129,15,12,1279511801
129,15,13,1279548658
129,15,14,1279786720
129,15,15,1279786720
129,15,16,1279786720
129,15,17,1279786720
129,15,18,1279786720
129,15,19,1279786720
129,15,20,1279786720
144,0,0,0
144,0,1,553114033
144,0,2,571596085
144,0,3,40844721
144,0,4,28631488
144,0,5,0
144,0,6,0
144,0,7,576939636
144,0,8,526385181
144,0,9,517046495
144,0,10,528851473
144,0,11,600829826
144,0,12,515412389
144,0,13,477203955
144,0,14,0
144,0,15,0
144,0,16,0
144,0,17,0
144,0,18,549871399
144,0,19,0
144,0,20,0
144,1,0,0
144,1,1,37226571
144,1,2,4366704
144,1,3,0
144,1,4,0
144,1,5,0
144,1,6,197160404
144,1,7,596796633
144,1,8,556842204
144,1,9,551956652
144,1,10,562350940
144,1,11,570066403
144,1,12,547063859
144,1,13,504140123
144,1,14,0
144,1,15,0
144,1,16,0
144,1,17,0
144,1,18,19917939
144,1,19,0
144,1,20,0
144,2,0,237257518
144,2,1,0
144,2,2,0
144,2,3,0
144,2,4,0
144,2,5,0
144,2,6,249723303
144,2,7,599493461
144,2,8,576787260
144,2,9,549927440
144,2,10,560615354
144,2,11,569849410
144,2,12,544943801
144,2,13,504084487
144,2,14,0
144,2,15,0
144,2,16,0
144,2,17,0
144,2,18,0
144,2,19,0
144,2,20,0
144,3,0,356353958
144,3,1,0
144,3,2,0
144,3,3,0
144,3,4,0
144,3,5,0
144,3,6,144
144,3,7,611863815
144,3,8,627671121
144,3,9,556618020
144,3,10,627728125
144,3,11,573605114
144,3,12,549369271
144,3,13,509892949
144,3,14,0
144,3,15,0
144,3,16,0
144,3,17,0
144,3,18,0
144,3,19,0
144,3,20,0
144,4,0,0
144,4,1,0
144,4,2,0
144,4,3,0
144,4,4,0
144,4,5,92432194
144,4,6,0
144,4,7,628909807
144,4,8,570667439
144,4,9,627049898
144,4,10,571258912
144,4,11,577571016
144,4,12,563904667
144,4,13,511813153
144,4,14,429575892
144,4,15,58465624
144,4,16,27
144,4,17,0
144,4,18,0
144,4,19,0
144,4,20,0
144,5,0,0
144,5,1,0
144,5,2,0
144,5,3,0
144,5,4,0
144,5,5,504634087
144,5,6,0
144,5,7,609023781
144,5,8,569015807
144,5,9,579214664
144,5,10,572173666
144,5,11,579440692
144,5,12,637832336
144,5,13,518382878
144,5,14,96454114
144,5,15,536750174
144,5,16,308801573
144,5,17,0
144,5,18,0
144,5,19,264472973
144,5,20,0
144,6,0,0
144,6,1,0
144,6,2,0
144,6,3,88301164
144,6,4,0
144,6,5,0
144,6,6,0
144,6,7,612192243
144,6,8,573941991
144,6,9,565664068
144,6,10,580727519
144,6,11,583497162
144,6,12,571559238
144,6,13,527083904
144,6,14,0
144,6,15,0
144,6,16,21383212
144,6,17,0
144,6,18,0
144,6,19,17076837
144,6,20,0
144,7,0,0
144,7,1,1488
144,7,2,132
144,7,3,557182743
144,7,4,203628257
144,7,5,0
144,7,6,0
144,7,7,611409056
144,7,8,578285496
144,7,9,570239890
144,7,10,585678882
144,7,11,583884109
144,7,12,565245055
144,7,13,529132701
144,7,14,0
144,7,15,0
144,7,16,0
144,7,17,0
144,7,18,0
144,7,19,0
144,7,20,30
144,8,0,0
144,8,1,545507554
144,8,2,549812971
144,8,3,21693
144,8,4,141427058
144,8,5,0
144,8,6,138
144,8,7,616790646
144,8,8,577458122
144,8,9,572337523
144,8,10,589896232
144,8,11,588320933
144,8,12,571906776
144,8,13,528685376
144,8,14,0
144,8,15,0
144,8,16,0
144,8,17,435517705
144,8,18,0
144,8,19,0
144,8,20,566328639
144,9,0,0
144,9,1,31134786
144,9,2,15443799
144,9,3,0
144,9,4,0
144,9,5,0
144,9,6,186145544
144,9,7,608868295
144,9,8,585484235
144,9,9,575423109
144,9,10,588351022
144,9,11,590039453
144,9,12,572948062
144,9,13,557032340
144,9,14,0
144,9,15,0
144,9,16,0
144,9,17,309372089
144,9,18,3504720
144,9,19,0
144,9,20,69983648
144,10,0,260755220
144,10,1,0
144,10,2,0
144,10,3,0
144,10,4,0
144,10,5,0
144,10,6,93938844
144,10,7,620147486
144,10,8,588281811
144,10,9,582007993
144,10,10,588569704
144,10,11,640323484
144,10,12,577559688
144,10,13,590809580
144,10,14,0
144,10,15,0
144,10,16,0
144,10,17,0
144,10,18,555587621
144,10,19,0
144,10,20,0
144,11,0,391055067
144,11,1,0
144,11,2,0
144,11,3,0
144,11,4,0
144,11,5,0
144,11,6,0
144,11,7,618023415
144,11,8,586572435
144,11,9,586738484
144,11,10,592837509
144,11,11,613172896
144,11,12,583104717
144,11,13,546435186
144,11,14,0
144,11,15,0
144,11,16,0
144,11,17,0
144,11,18,160002709
144,11,19,0
144,11,20,0
144,12,0,0
144,12,1,0
144,12,2,0
144,12,3,0
144,12,4,0
144,12,5,378040526
144,12,6,0
144,12,7,620619057
144,12,8,599121841
144,12,9,600618862
144,12,10,609294796
144,12,11,605477719
144,12,12,606639789
144,12,13,561062392
144,12,14,0
144,12,15,0
144,12,16,0
144,12,17,0
144,12,18,0
144,12,19,0
144,12,20,0
144,13,0,0
144,13,1,0
144,13,2,0
144,13,3,0
144,13,4,0
144,13,5,279672522
144,13,6,0
144,13,7,622486019
144,13,8,621457463
144,13,9,597424870
144,13,10,598223655
144,13,11,603021175
144,13,12,598046501
144,13,13,560154675
144,13,14,0
144,13,15,0
144,13,16,0
144,13,17,0
144,13,18,0
144,13,19,0
144,13,20,0
144,14,0,0
144,14,1,0
144,14,2,0
144,14,3,204926215
144,14,4,0
144,14,5,0
144,14,6,0
144,14,7,631864938
144,14,8,599372598
144,14,9,609419341
144,14,10,621717514
144,14,11,607576530
144,14,12,590659751
144,14,13,571034740
144,14,14,461977568
144,14,15,133269293
144,14,16,904797
144,14,17,0
144,14,18,0
144,14,19,157887
144,14,20,0
144,15,0,1279165120
144,15,1,1279165120
144,15,2,1279165120
144,15,3,1279165120
144,15,4,1279165120
144,15,5,1279165120
144,15,6,1279165120
144,15,7,1277394787
144,15,8,1277966039
144,15,9,1277857881
144,15,10,1278151825
144,15,11,1278085319
144,15,12,1278405590
144,15,13,1278517877
144,15,14,1279165120
144,15,15,1279165120
144,15,16,1279165120
144,15,17,1279165120
144,15,18,1279165120
144,15,19,1279165120
144,15,20,1279165120
154,0,0,0
154,0,1,175287
154,0,2,28277426
154,0,3,557827894
154,0,4,501957669
154,0,5,0
154,0,6,0
154,0,7,0
154,0,8,0
154,0,9,0
154,0,10,0
154,0,11,0
154,0,12,0
154,0,13,0
154,0,14,559956250
154,0,15,639950000
154,0,16,519959375
154,0,17,639950000
154,0,18,759940625
154,0,19,519959375
154,0,20,719943750
154,1,0,0
154,1,1,295452262
154,1,2,483295871
154,1,3,215548764
154,1,4,242875312
154,1,5,0
154,1,6,0
154,1,7,0
154,1,8,0
154,1,9,0
154,1,10,0
154,1,11,0
154,1,12,0
154,1,13,0
154,1,14,559690082
154,1,15,639645808
154,1,16,519712219
154,1,17,639645808
154,1,18,759579397
154,1,19,519712219
154,1,20,719601534
154,2,0,0
154,2,1,290049040
154,2,2,89382302
154,2,3,1509
154,2,4,0
154,2,5,0
154,2,6,22447770
154,2,7,0
154,2,8,0
154,2,9,0
154,2,10,0
154,2,11,0
154,2,12,0
154,2,13,0
154,2,14,559565748
154,2,15,639503712
154,2,16,519596766
154,2,17,639503712
154,2,18,759410658
154,2,19,519596766
154,2,20,719441676
154,3,0,0
154,3,1,1111467
154,3,2,0
154,3,3,0
154,3,4,0
154,3,5,0
154,3,6,336412082
154,3,7,0
154,3,8,0
154,3,9,0
154,3,10,0
154,3,11,0
154,3,12,0
154,3,13,0
154,3,14,559804322
154,3,15,639776368
154,3,16,519818299
154,3,17,639776368
154,3,18,759734437
154,3,19,519818299
154,3,20,719748414
154,4,0,127623180
154,4,1,0
154,4,2,0
154,4,3,0
154,4,4,0
154,4,5,0
154,4,6,313726596
154,4,7,0
154,4,8,0
154,4,9,0
154,4,10,0
154,4,11,0
154,4,12,0
154,4,13,0
154,4,14,559989402
154,4,15,639987888
154,4,16,519990159
154,4,17,639987888
154,4,18,759985617
154,4,19,519990159
154,4,20,719986374
154,5,0,566279983
154,5,1,0
154,5,2,0
154,5,3,0
154,5,4,0
154,5,5,0
154,5,6,10492626
154,5,7,0
154,5,8,0
154,5,9,0
154,5,10,0
154,5,11,0
154,5,12,0
154,5,13,0
154,5,14,559450906
154,5,15,639372464
154,5,16,519490127
154,5,17,639372464
154,5,18,759254801
154,5,19,519490127
154,5,20,719294022
154,6,0,15642363
154,6,1,0
154,6,2,0
154,6,3,0
154,6,4,0
154,6,5,0
154,6,6,0
154,6,7,0
154,6,8,0
154,6,9,0
154,6,10,0
154,6,11,0
154,6,12,0
154,6,13,0
154,6,14,559693820
154,6,15,639650080
154,6,16,519715690
154,6,17,639650080
154,6,18,759584470
154,6,19,519715690
154,6,20,719606340
154,7,0,0
154,7,1,0
154,7,2,0
154,7,3,0
154,7,4,0
154,7,5,11143060
154,7,6,0
154,7,7,0
154,7,8,0
154,7,9,0
154,7,10,0
154,7,11,0
154,7,12,0
154,7,13,0
154,7,14,559539806
154,7,15,639474064
154,7,16,519572677
154,7,17,639474064
154,7,18,759375451
154,7,19,519572677
154,7,20,719408322
154,8,0,0
154,8,1,0
154,8,2,0
154,8,3,0
154,8,4,0
154,8,5,586870854
154,8,6,0
154,8,7,0
154,8,8,0
154,8,9,0
154,8,10,0
154,8,11,0
154,8,12,0
154,8,13,0
154,8,14,559633032
154,8,15,639580608
154,8,16,519659244
154,8,17,639580608
154,8,18,759501972
154,8,19,519659244
154,8,20,719528184
154,9,0,0
154,9,1,0
154,9,2,0
154,9,3,0
154,9,4,0
154,9,5,128303638
154,9,6,0
154,9,7,0
154,9,8,0
154,9,9,0
154,9,10,0
154,9,11,0
154,9,12,0
154,9,13,0
154,9,14,559952260
154,9,15,639945440
154,9,16,519955670
154,9,17,639945440
154,9,18,759935210
154,9,19,519955670
154,9,20,719938620
154,10,0,0
154,10,1,0
154,10,2,0
154,10,3,66563261
154,10,4,4076229
154,10,5,0
154,10,6,0
154,10,7,0
154,10,8,0
154,10,9,0
154,10,10,0
154,10,11,0
154,10,12,0
154,10,13,0
154,10,14,559538672
154,10,15,639472768
154,10,16,519571624
154,10,17,639472768
154,10,18,759373912
154,10,19,519571624
154,10,20,719406864
154,11,0,0
154,11,1,843
154,11,2,2203456
154,11,3,404948199
154,11,4,265646368
154,11,5,0
154,11,6,0
154,11,7,0
154,11,8,0
154,11,9,0
154,11,10,0
154,11,11,0
154,11,12,0
154,11,13,0
154,11,14,559479914
154,11,15,639405616
154,11,16,519517063
154,11,17,639405616
154,11,18,759294169
154,11,19,519517063
154,11,20,719331318
154,12,0,0
154,12,1,378018857
154,12,2,571351812
154,12,3,39489774
154,12,4,43357508
154,12,5,0
154,12,6,0
154,12,7,0
154,12,8,0
154,12,9,0
154,12,10,0
154,12,11,0
154,12,12,0
154,12,13,0
154,12,14,559904240
154,12,15,639890560
154,12,16,519911080
154,12,17,639890560
154,12,18,759870040
154,12,19,519911080
154,12,20,719876880
154,13,0,0
154,13,1,564657953
154,13,2,249312407
154,13,3,1841097
154,13,4,69
154,13,5,0
154,13,6,2733
154,13,7,0
154,13,8,0
154,13,9,0
154,13,10,0
154,13,11,0
154,13,12,0
154,13,13,0
154,13,14,559826666
154,13,15,639801904
154,13,16,519839047
154,13,17,639801904
154,13,18,759764761
154,13,19,519839047
154,13,20,719777142
154,14,0,96
154,14,1,240
154,14,2,0
154,14,3,0
154,14,4,0
154,14,5,0
154,14,6,491005259
154,14,7,0
154,14,8,0
154,14,9,0
154,14,10,0
154,14,11,0
154,14,12,0
154,14,13,0
154,14,14,559644974
154,14,15,639594256
154,14,16,519670333
154,14,17,639594256
154,14,18,759518179
154,14,19,519670333
154,14,20,719543538
154,15,0,1279430848
154,15,1,1279430848
154,15,2,1279430848
154,15,3,1279430848
154,15,4,1279430848
154,15,5,1279430848
154,15,6,1279430848
154,15,7,0
154,15,8,0
154,15,9,0
154,15,10,0
154,15,11,0
154,15,12,0
154,15,13,0
154,15,14,559750996
154,15,15,639715424
154,15,16,519768782
154,15,17,639715424
154,15,18,759662066
154,15,19,519768782
154,15,20,719679852
164,0,0,0
164,0,1,0
164,0,2,0
164,0,3,177691703
164,0,4,36658352
164,0,5,0
164,0,6,0
164,0,7,0
164,0,8,0
164,0,9,0
164,0,10,0
164,0,11,0
164,0,12,0
164,0,13,0
164,0,14,719540694
164,0,15,639591728
164,0,16,959387592
164,0,17,599617245
164,0,18,559642762
164,0,19,639591728
164,0,20,399744830
164,1,0,0
164,1,1,204585
164,1,2,15924587
164,1,3,567390908
164,1,4,447555291
164,1,5,0
164,1,6,0
164,1,7,0
164,1,8,0
164,1,9,0
164,1,10,0
164,1,11,0
164,1,12,0
164,1,13,0
164,1,14,719818488
164,1,15,639838656
164,1,16,959757984
164,1,17,599848740
164,1,18,559858824
164,1,19,639838656
164,1,20,399899160
164,2,0,0
164,2,1,489052456
164,2,2,565310543
164,2,3,82258341
164,2,4,230906409
164,2,5,0
164,2,6,54
164,2,7,0
164,2,8,0
164,2,9,0
164,2,10,0
164,2,11,0
164,2,12,0
164,2,13,0
164,2,14,719547210
164,2,15,639597520
164,2,16,959396280
164,2,17,599622675
164,2,18,559647830
164,2,19,639597520
164,2,20,399748450
164,3,0,0
164,3,1,259710657
164,3,2,27113529
164,3,3,0
164,3,4,13290
164,3,5,0
164,3,6,108480625
164,3,7,0
164,3,8,0
164,3,9,0
164,3,10,0
164,3,11,0
164,3,12,0
164,3,13,0
164,3,14,719287110
164,3,15,639366320
164,3,16,959049480
164,3,17,599405925
164,3,18,559445530
164,3,19,639366320
164,3,20,399603950
164,4,0,14454704
164,4,1,0
164,4,2,0
164,4,3,0
164,4,4,0
164,4,5,0
164,4,6,559625688
164,4,7,0
164,4,8,0
164,4,9,0
164,4,10,0
164,4,11,0
164,4,12,0
164,4,13,0
164,4,14,719370234
164,4,15,639440208
164,4,16,959160312
164,4,17,599475195
164,4,18,559510182
164,4,19,639440208
164,4,20,399650130
164,5,0,524699620
164,5,1,0
164,5,2,0
164,5,3,0
164,5,4,0
164,5,5,0
164,5,6,271539819
164,5,7,0
164,5,8,0
164,5,9,0
164,5,10,0
164,5,11,0
164,5,12,0
164,5,13,0
164,5,14,719463078
164,5,15,639522736
164,5,16,959284104
164,5,17,599552565
164,5,18,559582394
164,5,19,639522736
164,5,20,399701710
164,6,0,1733955
164,6,1,0
164,6,2,0
164,6,3,0
164,6,4,0
164,6,5,0
164,6,6,21
164,6,7,0
164,6,8,0
164,6,9,0
164,6,10,0
164,6,11,0
164,6,12,0
164,6,13,0
164,6,14,719328960
164,6,15,639403520
164,6,16,959105280
164,6,17,599440800
164,6,18,559478080
164,6,19,639403520
164,6,20,399627200
164,7,0,0
164,7,1,0
164,7,2,0
164,7,3,0
164,7,4,0
164,7,5,7201
164,7,6,0
164,7,7,0
164,7,8,0
164,7,9,0
164,7,10,0
164,7,11,0
164,7,12,0
164,7,13,0
164,7,14,719750952
164,7,15,639778624
164,7,16,959667936
164,7,17,599792460
164,7,18,559806296
164,7,19,639778624
164,7,20,399861640
164,8,0,0
164,8,1,0
164,8,2,0
164,8,3,0
164,8,4,0
164,8,5,620075033
164,8,6,0
164,8,7,0
164,8,8,0
164,8,9,0
164,8,10,0
164,8,11,0
164,8,12,0
164,8,13,0
164,8,14,719595486
164,8,15,639640432
164,8,16,959460648
164,8,17,599662905
164,8,18,559685378
164,8,19,639640432
164,8,20,399775270
164,9,0,0
164,9,1,0
164,9,2,0
164,9,3,0
164,9,4,0
164,9,5,116936132
164,9,6,0
164,9,7,0
164,9,8,0
164,9,9,0
164,9,10,0
164,9,11,0
164,9,12,0
164,9,13,0
164,9,14,719994258
164,9,15,639994896
164,9,16,959992344
164,9,17,599995215
164,9,18,559995534
164,9,19,639994896
164,9,20,399996810
164,10,0,0
164,10,1,0
164,10,2,0
164,10,3,118258117
164,10,4,18217868
164,10,5,0
164,10,6,0
164,10,7,0
164,10,8,0
164,10,9,0
164,10,10,0
164,10,11,0
164,10,12,0
164,10,13,0
164,10,14,719770968
164,10,15,639796416
164,10,16,959694624
164,10,17,599809140
164,10,18,559821864
164,10,19,639796416
164,10,20,399872760
164,11,0,0
164,11,1,45012
164,11,2,133456
164,11,3,499065813
164,11,4,325264145
164,11,5,0
164,11,6,0
164,11,7,0
164,11,8,0
164,11,9,0
164,11,10,0
164,11,11,0
164,11,12,0
164,11,13,0
164,11,14,719700642
164,11,15,639733904
164,11,16,959600856
164,11,17,599750535
164,11,18,559767166
164,11,19,639733904
164,11,20,399833690
164,12,0,0
164,12,1,525071982
164,12,2,573268248
164,12,3,4180227
164,12,4,41634195
164,12,5,0
164,12,6,0
164,12,7,0
164,12,8,0
164,12,9,0
164,12,10,0
164,12,11,0
164,12,12,0
164,12,13,0
164,12,14,719963532
164,12,15,639967584
164,12,16,959951376
164,12,17,599969610
164,12,18,559971636
164,12,19,639967584
164,12,20,399979740
164,13,0,0
164,13,1,387166359
164,13,2,237809373
164,13,3,66
164,13,4,10218
164,13,5,0
164,13,6,9860375
164,13,7,0
164,13,8,0
164,13,9,0
164,13,10,0
164,13,11,0
164,13,12,0
164,13,13,0
164,13,14,719899362
164,13,15,639910544
164,13,16,959865816
164,13,17,599916135
164,13,18,559921726
164,13,19,639910544
164,13,20,399944090
164,14,0,59477606
164,14,1,0
164,14,2,0
164,14,3,0
164,14,4,0
164,14,5,0
164,14,6,575264217
164,14,7,0
164,14,8,0
164,14,9,0
164,14,10,0
164,14,11,0
164,14,12,0
164,14,13,0
164,14,14,719586990
164,14,15,639632880
164,14,16,959449320
164,14,17,599655825
164,14,18,559678770
164,14,19,639632880
164,14,20,399770550
164,15,0,1279630720
164,15,1,1279630720
164,15,2,1279630720
164,15,3,1279630720
164,15,4,1279630720
164,15,5,1279630720
164,15,6,1279630720
164,15,7,0
164,15,8,0
164,15,9,0
164,15,10,0
164,15,11,0
164,15,12,0
164,15,13,0
164,15,14,719792280
164,15,15,639815360
164,15,16,959723040
164,15,17,599826900
164,15,18,559838440
164,15,19,639815360
164,15,20,399884600
185,0,0,0
185,0,1,246991869
185,0,2,166752159
185,0,3,681
185,0,4,21636525
185,0,5,0
185,0,6,171046787
185,0,7,0
185,0,8,0
185,0,9,0
185,0,10,0
185,0,11,0
185,0,12,0
185,0,13,0
185,0,14,479903124
185,0,15,439911197
185,0,16,599878905
185,0,17,719854686
185,0,18,519895051
185,0,19,439911197
185,0,20,919814321
185,1,0,117027910
185,1,1,4938
185,1,2,0
185,1,3,0
185,1,4,0
185,1,5,0
185,1,6,589839391
185,1,7,0
185,1,8,0
185,1,9,0
185,1,10,0
185,1,11,0
185,1,12,0
185,1,13,0
185,1,14,479943780
185,1,15,439948465
185,1,16,599929725
185,1,17,719915670
185,1,18,519939095
185,1,19,439948465
185,1,20,919892245
185,2,0,539449871
185,2,1,0
185,2,2,0
185,2,3,0
185,2,4,0
185,2,5,0
185,2,6,176844735
185,2,7,0
185,2,8,0
185,2,9,0
185,2,10,0
185,2,11,0
185,2,12,0
185,2,13,0
185,2,14,479959728
185,2,15,439963084
185,2,16,599949660
185,2,17,719939592
185,2,18,519956372
185,2,19,439963084
185,2,20,919922812
185,3,0,13817082
185,3,1,0
185,3,2,0
185,3,3,0
185,3,4,0
185,3,5,67875
185,3,6,252
185,3,7,0
185,3,8,0
185,3,9,0
185,3,10,0
185,3,11,0
185,3,12,0
185,3,13,0
185,3,14,479550516
185,3,15,439587973
185,3,16,599438145
185,3,17,719325774
185,3,18,519513059
185,3,19,439587973
185,3,20,919138489
185,4,0,19
185,4,1,6
185,4,2,6
185,4,3,3
185,4,4,42
185,4,5,617965537
185,4,6,12
185,4,7,0
185,4,8,0
185,4,9,0
185,4,10,0
185,4,11,0
185,4,12,0
185,4,13,0
185,4,14,479714064
185,4,15,439737892
185,4,16,599642580
185,4,17,719571096
185,4,18,519690236
185,4,19,439737892
185,4,20,919451956
185,5,0,0
185,5,1,0
185,5,2,0
185,5,3,0
185,5,4,0
185,5,5,123418825
185,5,6,0
185,5,7,0
185,5,8,0
185,5,9,0
185,5,10,0
185,5,11,0
185,5,12,0
185,5,13,0
185,5,14,479910480
185,5,15,439917940
185,5,16,599888100
185,5,17,719865720
185,5,18,519903020
185,5,19,439917940
185,5,20,919828420
185,6,0,0
185,6,1,0
185,6,2,0
185,6,3,136247247
185,6,4,7654772
185,6,5,0
185,6,6,0
185,6,7,0
185,6,8,0
185,6,9,0
185,6,10,0
185,6,11,0
185,6,12,0
185,6,13,0
185,6,14,479822124
185,6,15,439836947
185,6,16,599777655
185,6,17,719733186
185,6,18,519807301
185,6,19,439836947
185,6,20,919659071
185,7,0,0
185,7,1,2490
185,7,2,1119
185,7,3,544421084
185,7,4,306179762
185,7,5,0
185,7,6,0
185,7,7,0
185,7,8,0
185,7,9,0
185,7,10,0
185,7,11,0
185,7,12,0
185,7,13,0
185,7,14,479823132
185,7,15,439837871
185,7,16,599778915
185,7,17,719734698
185,7,18,519808393
185,7,19,439837871
185,7,20,919661003
185,8,0,0
185,8,1,557066713
185,8,2,476812841
185,8,3,71705502
185,8,4,251949177
185,8,5,0
185,8,6,223746
185,8,7,0
185,8,8,0
185,8,9,0
185,8,10,0
185,8,11,0
185,8,12,0
185,8,13,0
185,8,14,479892768
185,8,15,439901704
185,8,16,599865960
185,8,17,719839152
185,8,18,519883832
185,8,19,439901704
185,8,20,919794472
185,9,0,0
185,9,1,318467729
185,9,2,241210099
185,9,3,99
185,9,4,33168030
185,9,5,0
185,9,6,173330936
185,9,7,0
185,9,8,0
185,9,9,0
185,9,10,0
185,9,11,0
185,9,12,0
185,9,13,0
185,9,14,479966856
185,9,15,439969618
185,9,16,599958570
185,9,17,719950284
185,9,18,519964094
185,9,19,439969618
185,9,20,919936474
185,10,0,253563153
185,10,1,0
185,10,2,0
185,10,3,0
185,10,4,0
185,10,5,0
185,10,6,556695827
185,10,7,0
185,10,8,0
185,10,9,0
185,10,10,0
185,10,11,0
185,10,12,0
185,10,13,0
185,10,14,479696568
185,10,15,439721854
185,10,16,599620710
185,10,17,719544852
185,10,18,519671282
185,10,19,439721854
185,10,20,919418422
185,11,0,526082662
185,11,1,0
185,11,2,0
185,11,3,0
185,11,4,0
185,11,5,0
185,11,6,226594378
185,11,7,0
185,11,8,0
185,11,9,0
185,11,10,0
185,11,11,0
185,11,12,0
185,11,13,0
185,11,14,479804496
185,11,15,439820788
185,11,16,599755620
185,11,17,719706744
185,11,18,519788204
185,11,19,439820788
185,11,20,919625284
185,12,0,0
185,12,1,0
185,12,2,0
185,12,3,0
185,12,4,0
185,12,5,280175561
185,12,6,0
185,12,7,0
185,12,8,0
185,12,9,0
185,12,10,0
185,12,11,0
185,12,12,0
185,12,13,0
185,12,14,479549304
185,12,15,439586862
185,12,16,599436630
185,12,17,719323956
185,12,18,519511746
185,12,19,439586862
185,12,20,919136166
185,13,0,0
185,13,1,0
185,13,2,0
185,13,3,0
185,13,4,0
185,13,5,623498356
185,13,6,0
185,13,7,0
185,13,8,0
185,13,9,0
185,13,10,0
185,13,11,0
185,13,12,0
185,13,13,0
185,13,14,479524884
185,13,15,439564477
185,13,16,599406105
185,13,17,719287326
185,13,18,519485291
185,13,19,439564477
185,13,20,919089361
185,14,0,0
185,14,1,0
185,14,2,0
185,14,3,141
185,14,4,0
185,14,5,7276212
185,14,6,0
185,14,7,0
185,14,8,0
185,14,9,0
185,14,10,0
185,14,11,0
185,14,12,0
185,14,13,0
185,14,14,479640744
185,14,15,439670682
185,14,16,599550930
185,14,17,719461116
185,14,18,519610806
185,14,19,439670682
185,14,20,919311426
185,15,0,1279793984
185,15,1,1279793984
185,15,2,1279793984
185,15,3,1279793984
185,15,4,1279793984
185,15,5,1279793984
185,15,6,1279793984
185,15,7,0
185,15,8,0
185,15,9,0
185,15,10,0
185,15,11,0
185,15,12,0
185,15,13,0
185,15,14,479922744
185,15,15,439929182
185,15,16,599903430
185,15,17,719884116
185,15,18,519916306
185,15,19,439929182
185,15,20,919851926
196,0,0,0
196,0,1,0
196,0,2,0
196,0,3,205387307
196,0,4,185752951
196,0,5,0
196,0,6,0
196,0,7,639680544
196,0,8,679660578
196,0,9,479760408
196,0,10,519740442
196,0,11,519740442
196,0,12,639680544
196,0,13,679660578
196,0,14,639680544
196,0,15,719640612
196,0,16,679660578
196,0,17,439780374
196,0,18,519740442
196,0,19,559720476
196,0,20,359820306
196,1,0,0
