LABEL_TYPECODE,SERIAL_NUMBER,BARCODE,NAME_LABEL,LOCATION,INSTITUTION,MANUFACTURER,PRODUCTION_DATE,MADE-FROM-TYPECODE[0],MADE-FROM-SN[0],COMMENT_DESCRIPTION,ATTRIBUTE-NAME[0],ATTRIBUTE-VALUE[0]
IC-LPG,84AF397B,84AF397B,LPGBT E 0x84AF397B,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000508,E LPGBT for 320EL10W1010003,lpGBT Location LD Engine,TRIG-E
IC-LPG,24AFDBAF,24AFDBAF,LPGBT W 0x24AFDBAF,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000509,W LPGBT for 320EL10W1010003,lpGBT Location LD Engine,TRIG-W
IC-LPG,4CAE68DF,4CAE68DF,LPGBT DAQ 0x4CAE68DF,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000510,DAQ LPGBT for 320EL10W1010010,lpGBT Location LD Engine,DAQ
IC-LPG,A4AB4C16,A4AB4C16,LPGBT E 0xA4AB4C16,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000511,E LPGBT for 320EL10W1010010,lpGBT Location LD Engine,TRIG-E
IC-LPG,042F2092,042F2092,LPGBT W 0x042F2092,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000512,W LPGBT for 320EL10W1010010,lpGBT Location LD Engine,TRIG-W
IC-LPG,ACAC6FA3,ACAC6FA3,LPGBT DAQ 0xACAC6FA3,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000513,DAQ LPGBT for 320EL10W1010011,lpGBT Location LD Engine,DAQ
IC-LPG,ECA886F1,ECA886F1,LPGBT E 0xECA886F1,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000514,E LPGBT for 320EL10W1010011,lpGBT Location LD Engine,TRIG-E
IC-LPG,84281124,84281124,LPGBT W 0x84281124,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000515,W LPGBT for 320EL10W1010011,lpGBT Location LD Engine,TRIG-W
IC-LPG,84ACCF18,84ACCF18,LPGBT DAQ 0x84ACCF18,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000516,DAQ LPGBT for 320EL10W1010014,lpGBT Location LD Engine,DAQ
IC-LPG,CC2E82C5,CC2E82C5,LPGBT E 0xCC2E82C5,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000517,E LPGBT for 320EL10W1010014,lpGBT Location LD Engine,TRIG-E
IC-LPG,ACAFBDBE,ACAFBDBE,LPGBT W 0xACAFBDBE,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000518,W LPGBT for 320EL10W1010014,lpGBT Location LD Engine,TRIG-W
IC-LPG,EC2A7F75,EC2A7F75,LPGBT DAQ 0xEC2A7F75,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000519,DAQ LPGBT for 320EL10W1010015,lpGBT Location LD Engine,DAQ
IC-LPG,442884B2,442884B2,LPGBT E 0x442884B2,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000520,E LPGBT for 320EL10W1010015,lpGBT Location LD Engine,TRIG-E
IC-LPG,C4AD51AE,C4AD51AE,LPGBT W 0xC4AD51AE,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000521,W LPGBT for 320EL10W1010015,lpGBT Location LD Engine,TRIG-W
IC-LPG,E42B71BE,E42B71BE,LPGBT DAQ 0xE42B71BE,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000522,DAQ LPGBT for 320EL10W1010016,lpGBT Location LD Engine,DAQ
IC-LPG,E4AC6A88,E4AC6A88,LPGBT E 0xE4AC6A88,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000523,E LPGBT for 320EL10W1010016,lpGBT Location LD Engine,TRIG-E
IC-LPG,CC28280F,CC28280F,LPGBT W 0xCC28280F,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000524,W LPGBT for 320EL10W1010016,lpGBT Location LD Engine,TRIG-W
IC-LPG,2C2C2049,2C2C2049,LPGBT DAQ 0x2C2C2049,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000525,DAQ LPGBT for 320EL10W1010017,lpGBT Location LD Engine,DAQ
IC-LPG,642AB50B,642AB50B,LPGBT E 0x642AB50B,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000526,E LPGBT for 320EL10W1010017,lpGBT Location LD Engine,TRIG-E
IC-LPG,A4AB2FB9,A4AB2FB9,LPGBT W 0xA4AB2FB9,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000527,W LPGBT for 320EL10W1010017,lpGBT Location LD Engine,TRIG-W
IC-LPG,AC2BED03,AC2BED03,LPGBT DAQ 0xAC2BED03,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000528,DAQ LPGBT for 320EL10W1010033,lpGBT Location LD Engine,DAQ
IC-LPG,242EE4BB,242EE4BB,LPGBT E 0x242EE4BB,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000529,E LPGBT for 320EL10W1010033,lpGBT Location LD Engine,TRIG-E
IC-LPG,642F26FB,642F26FB,LPGBT W 0x642F26FB,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000530,W LPGBT for 320EL10W1010033,lpGBT Location LD Engine,TRIG-W
IC-LPG,6CA97DB8,6CA97DB8,LPGBT DAQ 0x6CA97DB8,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000531,DAQ LPGBT for 320EL10W1010034,lpGBT Location LD Engine,DAQ
IC-LPG,CC28249A,CC28249A,LPGBT E 0xCC28249A,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000532,E LPGBT for 320EL10W1010034,lpGBT Location LD Engine,TRIG-E
IC-LPG,A4AD6EFE,A4AD6EFE,LPGBT W 0xA4AD6EFE,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000533,W LPGBT for 320EL10W1010034,lpGBT Location LD Engine,TRIG-W
IC-LPG,E4AA2D36,E4AA2D36,LPGBT DAQ 0xE4AA2D36,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000534,DAQ LPGBT for 320EL10W1010035,lpGBT Location LD Engine,DAQ
IC-LPG,24ACED59,24ACED59,LPGBT E 0x24ACED59,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000535,E LPGBT for 320EL10W1010035,lpGBT Location LD Engine,TRIG-E
IC-LPG,EC2952AB,EC2952AB,LPGBT W 0xEC2952AB,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000536,W LPGBT for 320EL10W1010035,lpGBT Location LD Engine,TRIG-W
IC-LPG,E4AFB433,E4AFB433,LPGBT DAQ 0xE4AFB433,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000537,DAQ LPGBT for 320EL10W1010039,lpGBT Location LD Engine,DAQ
IC-LPG,042C0280,042C0280,LPGBT E 0x042C0280,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000538,E LPGBT for 320EL10W1010039,lpGBT Location LD Engine,TRIG-E
IC-LPG,C4A808C1,C4A808C1,LPGBT W 0xC4A808C1,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000539,W LPGBT for 320EL10W1010039,lpGBT Location LD Engine,TRIG-W
IC-LPG,24AF097D,24AF097D,LPGBT DAQ 0x24AF097D,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000540,DAQ LPGBT for 320EL10W1010041,lpGBT Location LD Engine,DAQ
IC-LPG,8CAB730E,8CAB730E,LPGBT E 0x8CAB730E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000541,E LPGBT for 320EL10W1010041,lpGBT Location LD Engine,TRIG-E
IC-LPG,A4AB3452,A4AB3452,LPGBT W 0xA4AB3452,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000542,W LPGBT for 320EL10W1010041,lpGBT Location LD Engine,TRIG-W
IC-LPG,64A89292,64A89292,LPGBT DAQ 0x64A89292,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000543,DAQ LPGBT for 320EL10W1010042,lpGBT Location LD Engine,DAQ
IC-LPG,CCAAAC5C,CCAAAC5C,LPGBT E 0xCCAAAC5C,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000544,E LPGBT for 320EL10W1010042,lpGBT Location LD Engine,TRIG-E
IC-LPG,642C94E0,642C94E0,LPGBT W 0x642C94E0,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000545,W LPGBT for 320EL10W1010042,lpGBT Location LD Engine,TRIG-W
IC-LPG,ACACE8E7,ACACE8E7,LPGBT DAQ 0xACACE8E7,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000546,DAQ LPGBT for 320EL10W1010043,lpGBT Location LD Engine,DAQ
IC-LPG,24AC6327,24AC6327,LPGBT E 0x24AC6327,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000547,E LPGBT for 320EL10W1010043,lpGBT Location LD Engine,TRIG-E
IC-LPG,642C26F8,642C26F8,LPGBT W 0x642C26F8,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000548,W LPGBT for 320EL10W1010043,lpGBT Location LD Engine,TRIG-W
IC-LPG,84AC280F,84AC280F,LPGBT DAQ 0x84AC280F,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000549,DAQ LPGBT for 320EL10W1010044,lpGBT Location LD Engine,DAQ
IC-LPG,04AE4F4F,04AE4F4F,LPGBT E 0x04AE4F4F,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000550,E LPGBT for 320EL10W1010044,lpGBT Location LD Engine,TRIG-E
IC-LPG,84A9F9D4,84A9F9D4,LPGBT W 0x84A9F9D4,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000551,W LPGBT for 320EL10W1010044,lpGBT Location LD Engine,TRIG-W
IC-LPG,042FF7B5,042FF7B5,LPGBT DAQ 0x042FF7B5,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000552,DAQ LPGBT for 320EL10W1010046,lpGBT Location LD Engine,DAQ
IC-LPG,CCAA6C05,CCAA6C05,LPGBT E 0xCCAA6C05,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000553,E LPGBT for 320EL10W1010046,lpGBT Location LD Engine,TRIG-E
IC-LPG,64A8389D,64A8389D,LPGBT W 0x64A8389D,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000554,W LPGBT for 320EL10W1010046,lpGBT Location LD Engine,TRIG-W
IC-LPG,C4AD1CDF,C4AD1CDF,LPGBT DAQ 0xC4AD1CDF,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000555,DAQ LPGBT for 320EL10W1010047,lpGBT Location LD Engine,DAQ
IC-LPG,2C2F2625,2C2F2625,LPGBT E 0x2C2F2625,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000556,E LPGBT for 320EL10W1010047,lpGBT Location LD Engine,TRIG-E
IC-LPG,8C290BAE,8C290BAE,LPGBT W 0x8C290BAE,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000557,W LPGBT for 320EL10W1010047,lpGBT Location LD Engine,TRIG-W
IC-LPG,64A84A79,64A84A79,LPGBT DAQ 0x64A84A79,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000558,DAQ LPGBT for 320EL10W1010048,lpGBT Location LD Engine,DAQ
IC-LPG,CC2DA381,CC2DA381,LPGBT E 0xCC2DA381,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000559,E LPGBT for 320EL10W1010048,lpGBT Location LD Engine,TRIG-E
IC-LPG,64AE0DFB,64AE0DFB,LPGBT W 0x64AE0DFB,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000560,W LPGBT for 320EL10W1010048,lpGBT Location LD Engine,TRIG-W
IC-LPG,AC28E850,AC28E850,LPGBT DAQ 0xAC28E850,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000561,DAQ LPGBT for 320EL10W1010050,lpGBT Location LD Engine,DAQ
IC-LPG,E42D3F3A,E42D3F3A,LPGBT E 0xE42D3F3A,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000562,E LPGBT for 320EL10W1010050,lpGBT Location LD Engine,TRIG-E
IC-LPG,2C2F1570,2C2F1570,LPGBT W 0x2C2F1570,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000563,W LPGBT for 320EL10W1010050,lpGBT Location LD Engine,TRIG-W
IC-LPG,CC2D9FBD,CC2D9FBD,LPGBT DAQ 0xCC2D9FBD,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000564,DAQ LPGBT for 320EL10W1010051,lpGBT Location LD Engine,DAQ
IC-LPG,84AA249C,84AA249C,LPGBT E 0x84AA249C,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000565,E LPGBT for 320EL10W1010051,lpGBT Location LD Engine,TRIG-E
IC-LPG,8CAB4661,8CAB4661,LPGBT W 0x8CAB4661,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000566,W LPGBT for 320EL10W1010051,lpGBT Location LD Engine,TRIG-W
IC-LPG,ACA94BBE,ACA94BBE,LPGBT DAQ 0xACA94BBE,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000567,DAQ LPGBT for 320EL10W1010052,lpGBT Location LD Engine,DAQ
IC-LPG,C42F9BDA,C42F9BDA,LPGBT E 0xC42F9BDA,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000568,E LPGBT for 320EL10W1010052,lpGBT Location LD Engine,TRIG-E
IC-LPG,6CA936A9,6CA936A9,LPGBT W 0x6CA936A9,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000569,W LPGBT for 320EL10W1010052,lpGBT Location LD Engine,TRIG-W
IC-LPG,2C2ACE37,2C2ACE37,LPGBT DAQ 0x2C2ACE37,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000570,DAQ LPGBT for 320EL10W1010053,lpGBT Location LD Engine,DAQ
IC-LPG,642C0D2C,642C0D2C,LPGBT E 0x642C0D2C,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000571,E LPGBT for 320EL10W1010053,lpGBT Location LD Engine,TRIG-E
IC-LPG,EC2CB679,EC2CB679,LPGBT W 0xEC2CB679,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000572,W LPGBT for 320EL10W1010053,lpGBT Location LD Engine,TRIG-W
IC-LPG,442D7777,442D7777,LPGBT DAQ 0x442D7777,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000573,DAQ LPGBT for 320EL10W1010054,lpGBT Location LD Engine,DAQ
IC-LPG,E4A9A08B,E4A9A08B,LPGBT E 0xE4A9A08B,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000574,E LPGBT for 320EL10W1010054,lpGBT Location LD Engine,TRIG-E
IC-LPG,8CAEC146,8CAEC146,LPGBT W 0x8CAEC146,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000575,W LPGBT for 320EL10W1010054,lpGBT Location LD Engine,TRIG-W
IC-LPG,0C2B9C22,0C2B9C22,LPGBT DAQ 0x0C2B9C22,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000576,DAQ LPGBT for 320EL10W1010056,lpGBT Location LD Engine,DAQ
IC-LPG,C42F86F4,C42F86F4,LPGBT E 0xC42F86F4,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000577,E LPGBT for 320EL10W1010056,lpGBT Location LD Engine,TRIG-E
IC-LPG,0C285524,0C285524,LPGBT W 0x0C285524,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000578,W LPGBT for 320EL10W1010056,lpGBT Location LD Engine,TRIG-W
IC-LPG,A4AE4FB5,A4AE4FB5,LPGBT DAQ 0xA4AE4FB5,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000579,DAQ LPGBT for 320EL10W1010058,lpGBT Location LD Engine,DAQ
IC-LPG,042A3DB9,042A3DB9,LPGBT E 0x042A3DB9,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000580,E LPGBT for 320EL10W1010058,lpGBT Location LD Engine,TRIG-E
IC-LPG,2C2F9D91,2C2F9D91,LPGBT W 0x2C2F9D91,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000581,W LPGBT for 320EL10W1010058,lpGBT Location LD Engine,TRIG-W
IC-LPG,8CAE70C4,8CAE70C4,LPGBT DAQ 0x8CAE70C4,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000582,DAQ LPGBT for 320EL10W1010059,lpGBT Location LD Engine,DAQ
IC-LPG,24A9FF28,24A9FF28,LPGBT E 0x24A9FF28,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000583,E LPGBT for 320EL10W1010059,lpGBT Location LD Engine,TRIG-E
IC-LPG,A42F406E,A42F406E,LPGBT W 0xA42F406E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000584,W LPGBT for 320EL10W1010059,lpGBT Location LD Engine,TRIG-W
IC-LPG,64A876E0,64A876E0,LPGBT DAQ 0x64A876E0,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000585,DAQ LPGBT for 320EL10W1010060,lpGBT Location LD Engine,DAQ
IC-LPG,E4A90CD8,E4A90CD8,LPGBT E 0xE4A90CD8,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000586,E LPGBT for 320EL10W1010060,lpGBT Location LD Engine,TRIG-E
IC-LPG,6C2D9FDE,6C2D9FDE,LPGBT W 0x6C2D9FDE,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000587,W LPGBT for 320EL10W1010060,lpGBT Location LD Engine,TRIG-W
IC-LPG,C42CA826,C42CA826,LPGBT DAQ 0xC42CA826,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000588,DAQ LPGBT for 320EL10W1010061,lpGBT Location LD Engine,DAQ
IC-LPG,E4AA0AEE,E4AA0AEE,LPGBT E 0xE4AA0AEE,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000589,E LPGBT for 320EL10W1010061,lpGBT Location LD Engine,TRIG-E
IC-LPG,ECABF87C,ECABF87C,LPGBT W 0xECABF87C,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000590,W LPGBT for 320EL10W1010061,lpGBT Location LD Engine,TRIG-W
IC-LPG,ACAC78EE,ACAC78EE,LPGBT DAQ 0xACAC78EE,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000591,DAQ LPGBT for 320EL10W1010062,lpGBT Location LD Engine,DAQ
IC-LPG,2CABF110,2CABF110,LPGBT E 0x2CABF110,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000592,E LPGBT for 320EL10W1010062,lpGBT Location LD Engine,TRIG-E
IC-LPG,042ABCC8,042ABCC8,LPGBT W 0x042ABCC8,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000593,W LPGBT for 320EL10W1010062,lpGBT Location LD Engine,TRIG-W
IC-LPG,242E6FA9,242E6FA9,LPGBT DAQ 0x242E6FA9,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000594,DAQ LPGBT for 320EL10W1010063,lpGBT Location LD Engine,DAQ
IC-LPG,E42BF963,E42BF963,LPGBT E 0xE42BF963,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000595,E LPGBT for 320EL10W1010063,lpGBT Location LD Engine,TRIG-E
IC-LPG,AC28843C,AC28843C,LPGBT W 0xAC28843C,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000596,W LPGBT for 320EL10W1010063,lpGBT Location LD Engine,TRIG-W
IC-LPG,8C2F20D6,8C2F20D6,LPGBT DAQ 0x8C2F20D6,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000597,DAQ LPGBT for 320EL10W1010064,lpGBT Location LD Engine,DAQ
IC-LPG,8CAD269E,8CAD269E,LPGBT E 0x8CAD269E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000598,E LPGBT for 320EL10W1010064,lpGBT Location LD Engine,TRIG-E
IC-LPG,8C2C5DCE,8C2C5DCE,LPGBT W 0x8C2C5DCE,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000599,W LPGBT for 320EL10W1010064,lpGBT Location LD Engine,TRIG-W
IC-LPG,CC28189A,CC28189A,LPGBT DAQ 0xCC28189A,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000600,DAQ LPGBT for 320EL10W1010065,lpGBT Location LD Engine,DAQ
IC-LPG,0CAA05A3,0CAA05A3,LPGBT E 0x0CAA05A3,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000601,E LPGBT for 320EL10W1010065,lpGBT Location LD Engine,TRIG-E
IC-LPG,84ACFAEE,84ACFAEE,LPGBT W 0x84ACFAEE,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000602,W LPGBT for 320EL10W1010065,lpGBT Location LD Engine,TRIG-W
IC-LPG,4C2A46E3,4C2A46E3,LPGBT DAQ 0x4C2A46E3,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000603,DAQ LPGBT for 320EL10W1010066,lpGBT Location LD Engine,DAQ
IC-LPG,8CA86179,8CA86179,LPGBT E 0x8CA86179,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000604,E LPGBT for 320EL10W1010066,lpGBT Location LD Engine,TRIG-E
IC-LPG,24AFAA2E,24AFAA2E,LPGBT W 0x24AFAA2E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000605,W LPGBT for 320EL10W1010066,lpGBT Location LD Engine,TRIG-W
IC-LPG,84AF034E,84AF034E,LPGBT DAQ 0x84AF034E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000606,DAQ LPGBT for 320EL10W1010068,lpGBT Location LD Engine,DAQ
IC-LPG,A4A8C7CB,A4A8C7CB,LPGBT E 0xA4A8C7CB,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000607,E LPGBT for 320EL10W1010068,lpGBT Location LD Engine,TRIG-E
IC-LPG,CCAF188B,CCAF188B,LPGBT W 0xCCAF188B,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000608,W LPGBT for 320EL10W1010068,lpGBT Location LD Engine,TRIG-W
IC-LPG,8C29D54C,8C29D54C,LPGBT DAQ 0x8C29D54C,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000609,DAQ LPGBT for 320EL10W1010069,lpGBT Location LD Engine,DAQ
IC-LPG,ECAD4C02,ECAD4C02,LPGBT E 0xECAD4C02,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000610,E LPGBT for 320EL10W1010069,lpGBT Location LD Engine,TRIG-E
IC-LPG,0C28AA42,0C28AA42,LPGBT W 0x0C28AA42,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000611,W LPGBT for 320EL10W1010069,lpGBT Location LD Engine,TRIG-W
IC-LPG,64AB464A,64AB464A,LPGBT DAQ 0x64AB464A,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000612,DAQ LPGBT for 320EL10W1010070,lpGBT Location LD Engine,DAQ
IC-LPG,4CAB3B86,4CAB3B86,LPGBT E 0x4CAB3B86,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000613,E LPGBT for 320EL10W1010070,lpGBT Location LD Engine,TRIG-E
IC-LPG,6CAC7E14,6CAC7E14,LPGBT W 0x6CAC7E14,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000614,W LPGBT for 320EL10W1010070,lpGBT Location LD Engine,TRIG-W
IC-LPG,AC2BCA42,AC2BCA42,LPGBT DAQ 0xAC2BCA42,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000615,DAQ LPGBT for 320EL10W1010071,lpGBT Location LD Engine,DAQ
IC-LPG,6CAA42D1,6CAA42D1,LPGBT E 0x6CAA42D1,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000616,E LPGBT for 320EL10W1010071,lpGBT Location LD Engine,TRIG-E
IC-LPG,64AD5438,64AD5438,LPGBT W 0x64AD5438,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000617,W LPGBT for 320EL10W1010071,lpGBT Location LD Engine,TRIG-W
IC-LPG,ACAC55CC,ACAC55CC,LPGBT DAQ 0xACAC55CC,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000618,DAQ LPGBT for 320EL10W1010072,lpGBT Location LD Engine,DAQ
IC-LPG,84AA18C6,84AA18C6,LPGBT E 0x84AA18C6,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000619,E LPGBT for 320EL10W1010072,lpGBT Location LD Engine,TRIG-E
IC-LPG,0CAC8287,0CAC8287,LPGBT W 0x0CAC8287,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000620,W LPGBT for 320EL10W1010072,lpGBT Location LD Engine,TRIG-W
IC-LPG,C42FF14F,C42FF14F,LPGBT DAQ 0xC42FF14F,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000621,DAQ LPGBT for 320EL10W1010074,lpGBT Location LD Engine,DAQ
IC-LPG,4CAD9789,4CAD9789,LPGBT E 0x4CAD9789,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000622,E LPGBT for 320EL10W1010074,lpGBT Location LD Engine,TRIG-E
IC-LPG,ECAED09D,ECAED09D,LPGBT W 0xECAED09D,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000623,W LPGBT for 320EL10W1010074,lpGBT Location LD Engine,TRIG-W
