LABEL_TYPECODE,SERIAL_NUMBER,BARCODE,LOCATION,INSTITUTION,MANUFACTURER,NAME_LABEL,PRODUCTION_DATE,BATCH_NUMBER,COMMENT_DESCRIPTION,MADE-FROM-TYPECODE[0],MADE-FROM-SN[0],MADE-FROM-TYPECODE[1],MADE-FROM-SN[1],MADE-FROM-TYPECODE[2],MADE-FROM-SN[2],MADE-FROM-TYPECODE[3],MADE-FROM-SN[3],MADE-FROM-TYPECODE[4],MADE-FROM-SN[4]
EL-10E,320EL10E1010085,320EL10E1010085,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010085,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010085
EL-10E,320EL10E1010086,320EL10E1010086,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010086,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010086
EL-10E,320EL10E1010087,320EL10E1010087,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010087,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010087
EL-10E,320EL10E1010088,320EL10E1010088,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010088,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010088
EL-10E,320EL10E1010089,320EL10E1010089,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010089,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010089
EL-10E,320EL10E1010090,320EL10E1010090,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010090,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010090
EL-10E,320EL10E1010091,320EL10E1010091,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010091,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010091
EL-10E,320EL10E1010092,320EL10E1010092,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010092,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010092
EL-10E,320EL10E1010093,320EL10E1010093,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010093,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010093
EL-10E,320EL10E1010094,320EL10E1010094,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010094,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010094
