LABEL_TYPECODE,SERIAL_NUMBER,BARCODE,NAME_LABEL,LOCATION,INSTITUTION,MANUFACTURER,PRODUCTION_DATE,MADE-FROM-TYPECODE[0],MADE-FROM-SN[0],COMMENT_DESCRIPTION,ATTRIBUTE-NAME[0],ATTRIBUTE-VALUE[0]
IC-LPG,CC2B8E96,CC2B8E96,LPGBT DAQ 0xCC2B8E96,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000615,DAQ LPGBT for 320EL10E1010008,lpGBT Location LD Engine,DAQ
IC-LPG,CCA95A03,CCA95A03,LPGBT E 0xCCA95A03,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000616,E LPGBT for 320EL10E1010008,lpGBT Location LD Engine,TRIG-E
IC-LPG,442836AA,442836AA,LPGBT W 0x442836AA,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000617,W LPGBT for 320EL10E1010008,lpGBT Location LD Engine,TRIG-W
IC-LPG,E4281428,E4281428,LPGBT DAQ 0xE4281428,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000618,DAQ LPGBT for 320EL10E1010017,lpGBT Location LD Engine,DAQ
IC-LPG,C4AE6DA2,C4AE6DA2,LPGBT E 0xC4AE6DA2,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000619,E LPGBT for 320EL10E1010017,lpGBT Location LD Engine,TRIG-E
IC-LPG,A4AB3DAB,A4AB3DAB,LPGBT W 0xA4AB3DAB,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000620,W LPGBT for 320EL10E1010017,lpGBT Location LD Engine,TRIG-W
IC-LPG,84AAED3C,84AAED3C,LPGBT DAQ 0x84AAED3C,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000621,DAQ LPGBT for 320EL10E1010018,lpGBT Location LD Engine,DAQ
IC-LPG,4CA8B097,4CA8B097,LPGBT E 0x4CA8B097,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000622,E LPGBT for 320EL10E1010018,lpGBT Location LD Engine,TRIG-E
IC-LPG,ACA9C9AA,ACA9C9AA,LPGBT W 0xACA9C9AA,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000623,W LPGBT for 320EL10E1010018,lpGBT Location LD Engine,TRIG-W
IC-LPG,AC283924,AC283924,LPGBT DAQ 0xAC283924,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000624,DAQ LPGBT for 320EL10E1010019,lpGBT Location LD Engine,DAQ
IC-LPG,CC2D5028,CC2D5028,LPGBT E 0xCC2D5028,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000625,E LPGBT for 320EL10E1010019,lpGBT Location LD Engine,TRIG-E
IC-LPG,AC28A08E,AC28A08E,LPGBT W 0xAC28A08E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000626,W LPGBT for 320EL10E1010019,lpGBT Location LD Engine,TRIG-W
IC-LPG,EC2AB9E6,EC2AB9E6,LPGBT DAQ 0xEC2AB9E6,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000627,DAQ LPGBT for 320EL10E1010020,lpGBT Location LD Engine,DAQ
IC-LPG,4C2F94F7,4C2F94F7,LPGBT E 0x4C2F94F7,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000628,E LPGBT for 320EL10E1010020,lpGBT Location LD Engine,TRIG-E
IC-LPG,0CA930F3,0CA930F3,LPGBT W 0x0CA930F3,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000629,W LPGBT for 320EL10E1010020,lpGBT Location LD Engine,TRIG-W
IC-LPG,A4AE462A,A4AE462A,LPGBT DAQ 0xA4AE462A,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000630,DAQ LPGBT for 320EL10E1010021,lpGBT Location LD Engine,DAQ
IC-LPG,A4292C38,A4292C38,LPGBT E 0xA4292C38,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000631,E LPGBT for 320EL10E1010021,lpGBT Location LD Engine,TRIG-E
IC-LPG,8CABC876,8CABC876,LPGBT W 0x8CABC876,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000632,W LPGBT for 320EL10E1010021,lpGBT Location LD Engine,TRIG-W
IC-LPG,A4A851A2,A4A851A2,LPGBT DAQ 0xA4A851A2,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000633,DAQ LPGBT for 320EL10E1010022,lpGBT Location LD Engine,DAQ
IC-LPG,CC28FADD,CC28FADD,LPGBT E 0xCC28FADD,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000634,E LPGBT for 320EL10E1010022,lpGBT Location LD Engine,TRIG-E
IC-LPG,6CA955C5,6CA955C5,LPGBT W 0x6CA955C5,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000635,W LPGBT for 320EL10E1010022,lpGBT Location LD Engine,TRIG-W
IC-LPG,AC2EA3ED,AC2EA3ED,LPGBT DAQ 0xAC2EA3ED,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000636,DAQ LPGBT for 320EL10E1010023,lpGBT Location LD Engine,DAQ
IC-LPG,EC293D9E,EC293D9E,LPGBT E 0xEC293D9E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000637,E LPGBT for 320EL10E1010023,lpGBT Location LD Engine,TRIG-E
IC-LPG,2CABCB19,2CABCB19,LPGBT W 0x2CABCB19,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000638,W LPGBT for 320EL10E1010023,lpGBT Location LD Engine,TRIG-W
IC-LPG,A42C8CAE,A42C8CAE,LPGBT DAQ 0xA42C8CAE,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000639,DAQ LPGBT for 320EL10E1010024,lpGBT Location LD Engine,DAQ
IC-LPG,0C2D1D5A,0C2D1D5A,LPGBT E 0x0C2D1D5A,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000640,E LPGBT for 320EL10E1010024,lpGBT Location LD Engine,TRIG-E
IC-LPG,6C28A3D4,6C28A3D4,LPGBT W 0x6C28A3D4,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000641,W LPGBT for 320EL10E1010024,lpGBT Location LD Engine,TRIG-W
IC-LPG,A42F8694,A42F8694,LPGBT DAQ 0xA42F8694,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000642,DAQ LPGBT for 320EL10E1010025,lpGBT Location LD Engine,DAQ
IC-LPG,8C294586,8C294586,LPGBT E 0x8C294586,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000643,E LPGBT for 320EL10E1010025,lpGBT Location LD Engine,TRIG-E
IC-LPG,8C2A025B,8C2A025B,LPGBT W 0x8C2A025B,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000644,W LPGBT for 320EL10E1010025,lpGBT Location LD Engine,TRIG-W
IC-LPG,CC2D094D,CC2D094D,LPGBT DAQ 0xCC2D094D,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000645,DAQ LPGBT for 320EL10E1010026,lpGBT Location LD Engine,DAQ
IC-LPG,A4A88A86,A4A88A86,LPGBT E 0xA4A88A86,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000646,E LPGBT for 320EL10E1010026,lpGBT Location LD Engine,TRIG-E
IC-LPG,0CAF5300,0CAF5300,LPGBT W 0x0CAF5300,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000647,W LPGBT for 320EL10E1010026,lpGBT Location LD Engine,TRIG-W
IC-LPG,6CAFACF6,6CAFACF6,LPGBT DAQ 0x6CAFACF6,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000648,DAQ LPGBT for 320EL10E1010027,lpGBT Location LD Engine,DAQ
IC-LPG,A42F8C08,A42F8C08,LPGBT E 0xA42F8C08,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000649,E LPGBT for 320EL10E1010027,lpGBT Location LD Engine,TRIG-E
IC-LPG,CC2DA974,CC2DA974,LPGBT W 0xCC2DA974,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000650,W LPGBT for 320EL10E1010027,lpGBT Location LD Engine,TRIG-W
IC-LPG,AC288433,AC288433,LPGBT DAQ 0xAC288433,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000651,DAQ LPGBT for 320EL10E1010028,lpGBT Location LD Engine,DAQ
IC-LPG,64A8FD0D,64A8FD0D,LPGBT E 0x64A8FD0D,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000652,E LPGBT for 320EL10E1010028,lpGBT Location LD Engine,TRIG-E
IC-LPG,A42AF4DF,A42AF4DF,LPGBT W 0xA42AF4DF,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000653,W LPGBT for 320EL10E1010028,lpGBT Location LD Engine,TRIG-W
IC-LPG,C4A85708,C4A85708,LPGBT DAQ 0xC4A85708,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000654,DAQ LPGBT for 320EL10E1010029,lpGBT Location LD Engine,DAQ
IC-LPG,A4290BEF,A4290BEF,LPGBT E 0xA4290BEF,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000655,E LPGBT for 320EL10E1010029,lpGBT Location LD Engine,TRIG-E
IC-LPG,4CADD368,4CADD368,LPGBT W 0x4CADD368,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000656,W LPGBT for 320EL10E1010029,lpGBT Location LD Engine,TRIG-W
IC-LPG,8C2961A2,8C2961A2,LPGBT DAQ 0x8C2961A2,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000657,DAQ LPGBT for 320EL10E1010030,lpGBT Location LD Engine,DAQ
IC-LPG,8C2CF252,8C2CF252,LPGBT E 0x8C2CF252,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000658,E LPGBT for 320EL10E1010030,lpGBT Location LD Engine,TRIG-E
IC-LPG,E42DBB28,E42DBB28,LPGBT W 0xE42DBB28,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000659,W LPGBT for 320EL10E1010030,lpGBT Location LD Engine,TRIG-W
IC-LPG,E428A500,E428A500,LPGBT DAQ 0xE428A500,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000660,DAQ LPGBT for 320EL10E1010038,lpGBT Location LD Engine,DAQ
IC-LPG,2CAD2C91,2CAD2C91,LPGBT E 0x2CAD2C91,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000661,E LPGBT for 320EL10E1010038,lpGBT Location LD Engine,TRIG-E
IC-LPG,042C9DDC,042C9DDC,LPGBT W 0x042C9DDC,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000662,W LPGBT for 320EL10E1010038,lpGBT Location LD Engine,TRIG-W
IC-LPG,84A97700,84A97700,LPGBT DAQ 0x84A97700,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000663,DAQ LPGBT for 320EL10E1010042,lpGBT Location LD Engine,DAQ
IC-LPG,C4AB34C2,C4AB34C2,LPGBT E 0xC4AB34C2,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000664,E LPGBT for 320EL10E1010042,lpGBT Location LD Engine,TRIG-E
IC-LPG,E42E184B,E42E184B,LPGBT W 0xE42E184B,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000665,W LPGBT for 320EL10E1010042,lpGBT Location LD Engine,TRIG-W
IC-LPG,242D5355,242D5355,LPGBT DAQ 0x242D5355,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000666,DAQ LPGBT for 320EL10E1010045,lpGBT Location LD Engine,DAQ
IC-LPG,442B03A0,442B03A0,LPGBT E 0x442B03A0,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000667,E LPGBT for 320EL10E1010045,lpGBT Location LD Engine,TRIG-E
IC-LPG,8C2F5297,8C2F5297,LPGBT W 0x8C2F5297,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000668,W LPGBT for 320EL10E1010045,lpGBT Location LD Engine,TRIG-W
IC-LPG,4CAB4C54,4CAB4C54,LPGBT DAQ 0x4CAB4C54,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000669,DAQ LPGBT for 320EL10E1010048,lpGBT Location LD Engine,DAQ
IC-LPG,4428A5A0,4428A5A0,LPGBT E 0x4428A5A0,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000670,E LPGBT for 320EL10E1010048,lpGBT Location LD Engine,TRIG-E
IC-LPG,CC2EB2A0,CC2EB2A0,LPGBT W 0xCC2EB2A0,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000671,W LPGBT for 320EL10E1010048,lpGBT Location LD Engine,TRIG-W
IC-LPG,04ABCD9D,04ABCD9D,LPGBT DAQ 0x04ABCD9D,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000672,DAQ LPGBT for 320EL10E1010056,lpGBT Location LD Engine,DAQ
IC-LPG,042F4057,042F4057,LPGBT E 0x042F4057,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000673,E LPGBT for 320EL10E1010056,lpGBT Location LD Engine,TRIG-E
IC-LPG,24AF783F,24AF783F,LPGBT W 0x24AF783F,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000674,W LPGBT for 320EL10E1010056,lpGBT Location LD Engine,TRIG-W
IC-LPG,EC2A57AD,EC2A57AD,LPGBT DAQ 0xEC2A57AD,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000675,DAQ LPGBT for 320EL10E1010064,lpGBT Location LD Engine,DAQ
IC-LPG,E42E14E2,E42E14E2,LPGBT E 0xE42E14E2,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000676,E LPGBT for 320EL10E1010064,lpGBT Location LD Engine,TRIG-E
IC-LPG,C42F76C7,C42F76C7,LPGBT W 0xC42F76C7,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000677,W LPGBT for 320EL10E1010064,lpGBT Location LD Engine,TRIG-W
IC-LPG,0C2D840F,0C2D840F,LPGBT DAQ 0x0C2D840F,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000678,DAQ LPGBT for 320EL10E1010065,lpGBT Location LD Engine,DAQ
IC-LPG,642C7062,642C7062,LPGBT E 0x642C7062,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000679,E LPGBT for 320EL10E1010065,lpGBT Location LD Engine,TRIG-E
IC-LPG,04AE4A2C,04AE4A2C,LPGBT W 0x04AE4A2C,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000680,W LPGBT for 320EL10E1010065,lpGBT Location LD Engine,TRIG-W
IC-LPG,E4AA35B8,E4AA35B8,LPGBT DAQ 0xE4AA35B8,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000681,DAQ LPGBT for 320EL10E1010069,lpGBT Location LD Engine,DAQ
IC-LPG,842E7484,842E7484,LPGBT E 0x842E7484,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000682,E LPGBT for 320EL10E1010069,lpGBT Location LD Engine,TRIG-E
IC-LPG,6C28749A,6C28749A,LPGBT W 0x6C28749A,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000683,W LPGBT for 320EL10E1010069,lpGBT Location LD Engine,TRIG-W
IC-LPG,4CAD7C6D,4CAD7C6D,LPGBT DAQ 0x4CAD7C6D,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000684,DAQ LPGBT for 320EL10E1010073,lpGBT Location LD Engine,DAQ
IC-LPG,042C4A04,042C4A04,LPGBT E 0x042C4A04,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000685,E LPGBT for 320EL10E1010073,lpGBT Location LD Engine,TRIG-E
IC-LPG,A4A8C197,A4A8C197,LPGBT W 0xA4A8C197,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000686,W LPGBT for 320EL10E1010073,lpGBT Location LD Engine,TRIG-W
IC-LPG,64ABAEC4,64ABAEC4,LPGBT DAQ 0x64ABAEC4,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000687,DAQ LPGBT for 320EL10E1010074,lpGBT Location LD Engine,DAQ
IC-LPG,8CAE34E9,8CAE34E9,LPGBT E 0x8CAE34E9,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000688,E LPGBT for 320EL10E1010074,lpGBT Location LD Engine,TRIG-E
IC-LPG,ACAA2DD4,ACAA2DD4,LPGBT W 0xACAA2DD4,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000689,W LPGBT for 320EL10E1010074,lpGBT Location LD Engine,TRIG-W
IC-LPG,242BA599,242BA599,LPGBT DAQ 0x242BA599,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000690,DAQ LPGBT for 320EL10E1010075,lpGBT Location LD Engine,DAQ
IC-LPG,EC2C38CB,EC2C38CB,LPGBT E 0xEC2C38CB,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000691,E LPGBT for 320EL10E1010075,lpGBT Location LD Engine,TRIG-E
IC-LPG,E4A91BA6,E4A91BA6,LPGBT W 0xE4A91BA6,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000692,W LPGBT for 320EL10E1010075,lpGBT Location LD Engine,TRIG-W
IC-LPG,0CAAEDD2,0CAAEDD2,LPGBT DAQ 0x0CAAEDD2,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000693,DAQ LPGBT for 320EL10E1010076,lpGBT Location LD Engine,DAQ
IC-LPG,64ADCBCE,64ADCBCE,LPGBT E 0x64ADCBCE,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000694,E LPGBT for 320EL10E1010076,lpGBT Location LD Engine,TRIG-E
IC-LPG,4428124D,4428124D,LPGBT W 0x4428124D,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000695,W LPGBT for 320EL10E1010076,lpGBT Location LD Engine,TRIG-W
IC-LPG,6C2D785F,6C2D785F,LPGBT DAQ 0x6C2D785F,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000696,DAQ LPGBT for 320EL10E1010077,lpGBT Location LD Engine,DAQ
IC-LPG,842B0AA5,842B0AA5,LPGBT E 0x842B0AA5,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000697,E LPGBT for 320EL10E1010077,lpGBT Location LD Engine,TRIG-E
IC-LPG,0CACC5CF,0CACC5CF,LPGBT W 0x0CACC5CF,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000698,W LPGBT for 320EL10E1010077,lpGBT Location LD Engine,TRIG-W
IC-LPG,4C2C7A73,4C2C7A73,LPGBT DAQ 0x4C2C7A73,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000699,DAQ LPGBT for 320EL10E1010078,lpGBT Location LD Engine,DAQ
IC-LPG,44AF3A74,44AF3A74,LPGBT E 0x44AF3A74,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000700,E LPGBT for 320EL10E1010078,lpGBT Location LD Engine,TRIG-E
IC-LPG,E42822D2,E42822D2,LPGBT W 0xE42822D2,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000701,W LPGBT for 320EL10E1010078,lpGBT Location LD Engine,TRIG-W
IC-LPG,042ACDD0,042ACDD0,LPGBT DAQ 0x042ACDD0,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000702,DAQ LPGBT for 320EL10E1010079,lpGBT Location LD Engine,DAQ
IC-LPG,C42A20A8,C42A20A8,LPGBT E 0xC42A20A8,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000703,E LPGBT for 320EL10E1010079,lpGBT Location LD Engine,TRIG-E
IC-LPG,0C28BB60,0C28BB60,LPGBT W 0x0C28BB60,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000704,W LPGBT for 320EL10E1010079,lpGBT Location LD Engine,TRIG-W
IC-LPG,ACAADE4E,ACAADE4E,LPGBT DAQ 0xACAADE4E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000705,DAQ LPGBT for 320EL10E1010080,lpGBT Location LD Engine,DAQ
IC-LPG,EC29BF49,EC29BF49,LPGBT E 0xEC29BF49,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000706,E LPGBT for 320EL10E1010080,lpGBT Location LD Engine,TRIG-E
IC-LPG,4C2C8FD3,4C2C8FD3,LPGBT W 0x4C2C8FD3,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000707,W LPGBT for 320EL10E1010080,lpGBT Location LD Engine,TRIG-W
IC-LPG,AC2D0C7D,AC2D0C7D,LPGBT DAQ 0xAC2D0C7D,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000708,DAQ LPGBT for 320EL10E1010081,lpGBT Location LD Engine,DAQ
IC-LPG,842D3F69,842D3F69,LPGBT E 0x842D3F69,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000709,E LPGBT for 320EL10E1010081,lpGBT Location LD Engine,TRIG-E
IC-LPG,84AC18CF,84AC18CF,LPGBT W 0x84AC18CF,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000710,W LPGBT for 320EL10E1010081,lpGBT Location LD Engine,TRIG-W
IC-LPG,ECAB5E25,ECAB5E25,LPGBT DAQ 0xECAB5E25,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000711,DAQ LPGBT for 320EL10E1010082,lpGBT Location LD Engine,DAQ
IC-LPG,04AB6792,04AB6792,LPGBT E 0x04AB6792,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000712,E LPGBT for 320EL10E1010082,lpGBT Location LD Engine,TRIG-E
IC-LPG,2CAEABB0,2CAEABB0,LPGBT W 0x2CAEABB0,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000713,W LPGBT for 320EL10E1010082,lpGBT Location LD Engine,TRIG-W
IC-LPG,84AA82F6,84AA82F6,LPGBT DAQ 0x84AA82F6,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000714,DAQ LPGBT for 320EL10E1010083,lpGBT Location LD Engine,DAQ
IC-LPG,0C2BFC81,0C2BFC81,LPGBT E 0x0C2BFC81,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000715,E LPGBT for 320EL10E1010083,lpGBT Location LD Engine,TRIG-E
IC-LPG,0C28F62D,0C28F62D,LPGBT W 0x0C28F62D,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000716,W LPGBT for 320EL10E1010083,lpGBT Location LD Engine,TRIG-W
IC-LPG,0C2B1290,0C2B1290,LPGBT DAQ 0x0C2B1290,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000717,DAQ LPGBT for 320EL10E1010084,lpGBT Location LD Engine,DAQ
IC-LPG,A42CDFF2,A42CDFF2,LPGBT E 0xA42CDFF2,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000718,E LPGBT for 320EL10E1010084,lpGBT Location LD Engine,TRIG-E
IC-LPG,4CAE3DEC,4CAE3DEC,LPGBT W 0x4CAE3DEC,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000719,W LPGBT for 320EL10E1010084,lpGBT Location LD Engine,TRIG-W
IC-LPG,E4AFE8F6,E4AFE8F6,LPGBT DAQ 0xE4AFE8F6,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000720,DAQ LPGBT for 320EL10E1010085,lpGBT Location LD Engine,DAQ
IC-LPG,A42A3875,A42A3875,LPGBT E 0xA42A3875,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000721,E LPGBT for 320EL10E1010085,lpGBT Location LD Engine,TRIG-E
IC-LPG,A42ADF04,A42ADF04,LPGBT W 0xA42ADF04,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000722,W LPGBT for 320EL10E1010085,lpGBT Location LD Engine,TRIG-W
IC-LPG,0CAC2DD7,0CAC2DD7,LPGBT DAQ 0x0CAC2DD7,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000723,DAQ LPGBT for 320EL10E1010086,lpGBT Location LD Engine,DAQ
IC-LPG,E42BC303,E42BC303,LPGBT E 0xE42BC303,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000724,E LPGBT for 320EL10E1010086,lpGBT Location LD Engine,TRIG-E
IC-LPG,6CA96AA0,6CA96AA0,LPGBT W 0x6CA96AA0,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000725,W LPGBT for 320EL10E1010086,lpGBT Location LD Engine,TRIG-W
IC-LPG,84A93F7B,84A93F7B,LPGBT DAQ 0x84A93F7B,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000726,DAQ LPGBT for 320EL10E1010087,lpGBT Location LD Engine,DAQ
IC-LPG,44ACBBAC,44ACBBAC,LPGBT E 0x44ACBBAC,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000727,E LPGBT for 320EL10E1010087,lpGBT Location LD Engine,TRIG-E
IC-LPG,8C2CC7A4,8C2CC7A4,LPGBT W 0x8C2CC7A4,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000728,W LPGBT for 320EL10E1010087,lpGBT Location LD Engine,TRIG-W
IC-LPG,C4ABBC89,C4ABBC89,LPGBT DAQ 0xC4ABBC89,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000729,DAQ LPGBT for 320EL10E1010088,lpGBT Location LD Engine,DAQ
IC-LPG,8CA81337,8CA81337,LPGBT E 0x8CA81337,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000730,E LPGBT for 320EL10E1010088,lpGBT Location LD Engine,TRIG-E
IC-LPG,A4AE0B54,A4AE0B54,LPGBT W 0xA4AE0B54,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000731,W LPGBT for 320EL10E1010088,lpGBT Location LD Engine,TRIG-W
IC-LPG,0CAC3559,0CAC3559,LPGBT DAQ 0x0CAC3559,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000732,DAQ LPGBT for 320EL10E1010089,lpGBT Location LD Engine,DAQ
IC-LPG,2CA81002,2CA81002,LPGBT E 0x2CA81002,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000733,E LPGBT for 320EL10E1010089,lpGBT Location LD Engine,TRIG-E
IC-LPG,C429E637,C429E637,LPGBT W 0xC429E637,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000734,W LPGBT for 320EL10E1010089,lpGBT Location LD Engine,TRIG-W
IC-LPG,0C28A9E4,0C28A9E4,LPGBT DAQ 0x0C28A9E4,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000735,DAQ LPGBT for 320EL10E1010090,lpGBT Location LD Engine,DAQ
IC-LPG,64AE97CB,64AE97CB,LPGBT E 0x64AE97CB,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000736,E LPGBT for 320EL10E1010090,lpGBT Location LD Engine,TRIG-E
IC-LPG,0C2D65DD,0C2D65DD,LPGBT W 0x0C2D65DD,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000737,W LPGBT for 320EL10E1010090,lpGBT Location LD Engine,TRIG-W
IC-LPG,8CAE08B3,8CAE08B3,LPGBT DAQ 0x8CAE08B3,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000738,DAQ LPGBT for 320EL10E1010091,lpGBT Location LD Engine,DAQ
IC-LPG,6CAFEEBB,6CAFEEBB,LPGBT E 0x6CAFEEBB,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000739,E LPGBT for 320EL10E1010091,lpGBT Location LD Engine,TRIG-E
IC-LPG,0C2EC012,0C2EC012,LPGBT W 0x0C2EC012,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000740,W LPGBT for 320EL10E1010091,lpGBT Location LD Engine,TRIG-W
IC-LPG,A42FAE16,A42FAE16,LPGBT DAQ 0xA42FAE16,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000741,DAQ LPGBT for 320EL10E1010092,lpGBT Location LD Engine,DAQ
IC-LPG,24ACAABB,24ACAABB,LPGBT E 0x24ACAABB,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000742,E LPGBT for 320EL10E1010092,lpGBT Location LD Engine,TRIG-E
IC-LPG,4C29F13E,4C29F13E,LPGBT W 0x4C29F13E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000743,W LPGBT for 320EL10E1010092,lpGBT Location LD Engine,TRIG-W
